,kingdom,phylum,cls,order,family,genus,species,subspecies,common_name,class,filepath
20049,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/060.jpg
20050,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/047.jpg
20051,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/057.jpg
20052,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/046.jpg
20053,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/072.jpg
20054,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/085.jpg
20055,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/029.jpg
20056,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/126.jpg
20057,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/112.jpg
20058,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/094.jpg
20059,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/082.jpg
20060,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/086.jpg
20061,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/087.jpg
20062,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/088.jpg
20063,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/089.jpg
20064,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/090.jpg
20065,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/091.jpg
20066,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/092.jpg
20067,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/093.jpg
20068,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/095.jpg
20069,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/103.jpg
20070,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/078.jpg
20071,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/111.jpg
20072,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/147.jpg
20073,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/023.jpg
20074,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/025.jpg
20075,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/027.jpg
20076,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/028.jpg
20077,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/100.jpg
20078,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/097.jpg
20079,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/101.jpg
20080,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/098.jpg
20081,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/099.jpg
20082,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/149.jpg
20083,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/102.jpg
20084,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/107.jpg
20085,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/104.jpg
20086,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/105.jpg
20087,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/106.jpg
20088,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/109.jpg
20089,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/110.jpg
20090,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/076.jpg
20091,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/096.jpg
20092,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/079.jpg
20093,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/108.jpg
20094,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/118.jpg
20095,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/119.jpg
20096,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/121.jpg
20097,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/080.jpg
20098,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/125.jpg
20099,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/127.jpg
20100,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/145.jpg
20101,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/129.jpg
20102,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/114.jpg
20103,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/130.jpg
20104,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/143.jpg
20105,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/115.jpg
20106,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/139.jpg
20107,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/132.jpg
20108,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/137.jpg
20109,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/134.jpg
20110,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/140.jpg
20111,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/141.jpg
20112,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/128.jpg
20113,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/142.jpg
20114,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/113.jpg
20115,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/116.jpg
20116,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/117.jpg
20117,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/144.jpg
20118,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/146.jpg
20119,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/136.jpg
20120,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/148.jpg
20121,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/135.jpg
20122,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/133.jpg
20123,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/131.jpg
20124,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/123.jpg
20125,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/077.jpg
20126,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/120.jpg
20127,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/124.jpg
20128,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/138.jpg
20129,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,,cape may warbler,Setophaga tigrina,train/CAPE MAY WARBLER/122.jpg
20130,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/025.jpg
20131,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/011.jpg
20132,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/002.jpg
20133,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/107.jpg
20134,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/028.jpg
20135,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/008.jpg
20136,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/022.jpg
20137,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/013.jpg
20138,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/007.jpg
20139,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/019.jpg
20140,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/006.jpg
20141,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/010.jpg
20142,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/001.jpg
20143,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/009.jpg
20144,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/152.jpg
20145,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/012.jpg
20146,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/003.jpg
20147,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/031.jpg
20148,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/004.jpg
20149,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/075.jpg
20150,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/020.jpg
20151,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/023.jpg
20152,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/032.jpg
20153,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/034.jpg
20154,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/026.jpg
20155,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/054.jpg
20156,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/029.jpg
20157,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/035.jpg
20158,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/021.jpg
20159,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/014.jpg
20160,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/033.jpg
20161,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/051.jpg
20162,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/053.jpg
20163,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/036.jpg
20164,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/016.jpg
20165,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/030.jpg
20166,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/042.jpg
20167,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/077.jpg
20168,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/057.jpg
20169,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/043.jpg
20170,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/044.jpg
20171,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/073.jpg
20172,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/048.jpg
20173,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/047.jpg
20174,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/015.jpg
20175,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/068.jpg
20176,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/038.jpg
20177,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/041.jpg
20178,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/046.jpg
20179,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/058.jpg
20180,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/052.jpg
20181,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/049.jpg
20182,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/027.jpg
20183,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/050.jpg
20184,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/037.jpg
20185,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/056.jpg
20186,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/017.jpg
20187,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/045.jpg
20188,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/067.jpg
20189,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/065.jpg
20190,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/066.jpg
20191,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/074.jpg
20192,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/040.jpg
20193,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/055.jpg
20194,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/062.jpg
20195,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/069.jpg
20196,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/070.jpg
20197,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,rupestris,,cape rock thrush,Monticola rupestris,train/CAPE ROCK THRUSH/060.jpg
